id,link,name,description,category,subcategory,brand,price,number_of_sales,ratings,image_link
amazon_sp_10,https://www.amazon.com/-/ar/dp/B01N786LSA/ref=sr_1_12?qid=1701547169&s=sporting-goods&sr=1-12,GlowCity Glow in The Dark Soccer Ball Light Up Indoor or Outdoor Soccer Balls with 2 LED Lights and PreInstalled Batteries Gift Ideas for Teen Boys and Girls,100 نايلون ساطع ، شاهد ألعاب كرة القدم في ضوء جديد توهجنا في الكرات المظلمة ، ليس 1 ، ولكن مصابيح LED لمدة تصل إلى 30 ساعة من التأثير المسائي.مع ارتداد أو ركلة وتغلق تلقائيًا عند عدم استخدامه ، تتميز كل كرة كرة قدم متينة بأعلى ، تتميز بكرة مطاطية متينة للمساعدةالبطاريات التي تم تثبيتها مسبقًا تتضخم ببساطة باستخدام مضخة للبدء في تسجيل بعض الأهداف الهدايا التي يتمتع بها هدايا كرة القدم ، وقت اللعبة إذا كنت تبحث عن الهدايا الرياضية المثالية للأولاد والبنات ، فإن هذه التوهج في الكرات المظلمة ستكون بمثابة هاتريك في عطلات أعياد الميلاد وغيرها من المناسبات,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,GlowCity,39.0,20000,4.5,https://m.media-amazon.com/images/I/71T+gJAzaYL._AC_SX569_.jpg
amazon_sp_11,https://www.amazon.com/-/ar/dp/B01KP195PY/ref=sr_1_13?qid=1701547169&s=sporting-goods&sr=1-13,Callaway Callaway 300 Pro Laser Rangefinder Slope Measurement, ميزة الميل تقيس زاوية المنحدرالانحدار، وتحسب تلقائيًا مسافة الميل المعدلة تكبير 6 أضعاف؛ نطاق 51000 ياردة بدقة 1 ياردة تقنية معرفة السواري PAT، تلتقط الساري بسرعة من مسافة تصل إلى 300 متر توفر ميزة BIRDIE الحصرية صوت زقزقة مسموعًا لتأكيد مسافة الالتقاط حتى الراية تسمح وظيفة المسح للاعبي الجولف بالتقاط ومعرفة المسافات إلى عدة أهداف في وقت واحد,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Callaway,169.0,20000,4.7,https://m.media-amazon.com/images/I/91bTAzdMHeL._AC_SX569_.jpg
amazon_sp_12,https://www.amazon.com/-/ar/dp/B0BPF2D5P9/ref=sr_1_14?qid=1701547169&s=sporting-goods&sr=1-14,تايتليست كرات جولف برو في 1, تقنية جديدة عالية التدرج تقلل من دوران اللعبة الطويل لمسافة أطول طبقة غلاف عالية المرونة تضخيم السرعة تساهم في دوران اللعبة لفترة طويلة يوفر تصميم الدمبل رباعي السطوح 388 المبلط كرويًا طيرانًا متسقًا ومتسقًا يوفر غطاء المطاط الصناعي المصنوع من اليوريثان الناعم دورانًا ممتازًا على الجانب الأخضر,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Titleist,39.0,10000,4.8,https://m.media-amazon.com/images/I/713NkhbOnRL._AC_SX679_.jpg
amazon_sp_13,https://www.amazon.com/-/ar/dp/B004R1J464/ref=sr_1_15?qid=1701547169&s=sporting-goods&sr=1-15,مجموعة متنوعة من تدفئة أصابع القدم واليدين والجسم من هوت هاندز مدفئات طبيعية آمنة تدوم طويلاً وعديمة الرائحة تعمل بالهواء,آمن، طبيعي يدوم طويلاً بدون رائحة، للاستعمال مرة واحدة، لا يوضع مباشرة على الجلد معتمد من إدارة أمن المواصلات صُنع في الولايات المتحدة الأمريكية باستخدام مواد محلية ومستوردة صُنع في الولايات المتحدة الأمريكية للتنشيط قم بإزالة سخان الشعر من العبوة الخارجية، ثم هزه للتفعيل يتم تسخين جهاز التسخين خلال 1530 دقيقة إذا انخفضت الحرارة، اعرض سخان الهواء واهتزه بعد الاستخدام، تخلص منها مع القمامة العادية المكونات لن تضر بالبيئة مدفئات متعددة الأغراض عبوات حرارية تنشط بالهواء للاستخدام مرة واحدة توفر الدفء اليومي ومثالية للحفاظ على دفء جسمك عندما تصبح درجة الحرارة باردة متوفرة بعدة أنماط مصممة ليديك وقدمك وجسدك متى تستعمل الذهاب إلى الفعاليات ، الفعاليات الرياضية في الهواء الطلق ، الصيد وصيد الأسماك ، التخييم والمشي لمسافات طويلة ، العمل في الفناء ، الركض أو اصطحاب حيوانك الأليف في نزهة مريحة، مضغوطة، محمولة المحتويات 5 أزواج من تدفئة اليد، 5 أزواج من تدفئة الجسم واليدين، 3 أزواج من مدفئات أصابع القدم تحتوي كل عبوة على ما يصل إلى 214 ساعة من الحرارة ,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,11.0,20000,4.7,https://m.media-amazon.com/images/I/91R3AxVHU-L._AC_SX569_.jpg
amazon_sp_14,https://www.amazon.com/-/ar/dp/B00KDHJBAK/ref=sr_1_16?qid=1701547169&s=sporting-goods&sr=1-16,HotHands Body Hand Super Warmers Long Lasting Natural Odorless Air Activated Warmers Up to 18 Hours of Heat 10 Individual Warmers,لا تنطبق عنصر واحد منفرد غير متاح على مستوى الرائحة الطويلة التي لا يمكن التخلص منها مباشرة على الجلد على TSA لا تهتز أو العجن المطلوبة لتفعيل إزالة أكثر دفئًا من الهز المرفق لتنشيط ارتفاع درجات الحرارة في 1530 دقيقة إذا انخفضت الحرارة إلى درجة حرارة للهواء والهز بعد الاستخدام.تدفئة القمامة المتعددة الأغراض العادية تستخدم حزم حرارة مفعمة بالحيوية التي توفر الدفء اليومي وهي مثالية للحفاظ على جسمك دافئًا عندما تصبح درجة الحرارة باردة متوفرة في عدة أنماط مصممة لليديك وجسمك عند استخدام الأفعال في الأحداث الرياضية في الهواء الطلق.التنزه في العمل في الفناء الركض أو أخذ حيوانك الأليف في المشي مريحة مريحة محمولة 10 وسادات لكل عبوة لقيمة مضافة والراحة كل دفء يوفر ما يصل إلى 18 ساعة من الحرارة ببساطة فتح الحزمة ويسخن,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,7.0,10000,4.7,https://m.media-amazon.com/images/I/81V0sUov-sL._AC_SX569_.jpg
amazon_sp_15,https://www.amazon.com/-/ar/dp/B009JC2RJ2/ref=sr_1_18?qid=1701547169&s=sporting-goods&sr=1-18,GlowCity Glow in The Dark Football Light Up LED Ball Perfect for Evening Play Camping and Beach Fun, ساطع لا تتميز كرة القدم المضيئة الخاصة بنا بمصباحين ليد لمدة تصل إلى 30 ساعة من اللعب المسائي في الملعب وعلى الشاطئ وحتى أثناء التخييم مفعل بالصدمات جاهز، اضبط، متوهج تضيء كرة القدم LED هذه من الداخل بنقرة واحدة وتغلق تلقائيًا عند عدم الاستخدام متينة تتميز هذه الكرات المضيئة بجزء خارجي قوي ومقاوم للماء وتستخدم حلقات للمساعدة في الحفاظ على مصابيح LED آمنة في مقصوراتها الإعداد تأتي كل كرة قدم متوهجة مع تعليمات وبطاريات ببساطة قم بنفخها باستخدام مضخة لبدء المرور والركبة والتسجيل هدايا كرة القدم إذا كنت ترغب في العثور على الهدية المثالية لمشجعي كرة القدم في حياتك، فإن كرة القدم LED الخاصة بنا هي المفاجأة التي سيقدرها مستقبل الهدايا الخاص بك,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,GlowCity,29.0,20000,4.5,https://m.media-amazon.com/images/I/81iCBQKhJWL._AC_SX569_.jpg
amazon_sp_16,https://www.amazon.com/-/ar/dp/B001ZFIA6U/ref=sr_1_19?qid=1701547169&s=sporting-goods&sr=1-19,طقم صيانة الكرات الرياضية من فرانكلين إبر مضخة، خرطوم مرن، مقياس الضغط وحقيبة حمل مضخة لكرات القدم، كرات السلة، كرات الطائرة وكرات القدم مضخة الكرة الجانبية طقم كامل, طقم مضخة كامل تشتمل على مضخة 75 بوصة مع خرطوم تمديد مرن، وإبر نفخ ومقياس للنفخ جنبًا إلى جنب مع حقيبة حمل للحفاظ على جميع المكونات مرتبة قياس النفخ مقياس الضغط عالي التحمل يقيس درجة الضغط PSI للتأكد من نفخك لضغط مثالي يشتمل على الإبر يتضمن 3 إبر لنفخ جميع أحجام كرات القدم وكرة القدم الأمريكية وكرات السلة وكرات اللعب وغيرها من الألعاب الأخرى التي يتم نفخها لا يُنصح باستخدام هذه المضخة كمنفاخ إطارات الدراجة صيانة الكرة في حالات الطوارىء احتفظ بطقم صيانة الكرة هذا في حقيبتك حتى لا تتوقف اللعبة كنتيجة لتنفيس الكرة تأكد من أن ضغط الهواء المناسب يلبي متطلبات يوم اللعب تأتي مع حقيبة حمل مريحة لتأخذها معك أينما ذهبت سهلة الاستخدام قم بنفخ الكرات الرياضية الفارغة بسرعة وسهولة، حتى تتمكن أنت أو لاعبيك من العودة إلى اللعبة لا تدع كرة فارغة تدمر مباراتك,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,6.0,20000,4.6,https://m.media-amazon.com/images/I/811dERKLr0L._AC_SX569_.jpg
amazon_sp_17,https://www.amazon.com/-/ar/dp/B09MG9LJ42/ref=sr_1_21?qid=1701547169&s=sporting-goods&sr=1-21,كرات الجولف تروفيل من تيتليست, ملمس فائق النعومة مسافة أطول تحكم ممتاز في الجانب الأخضر جودة وثبات موثوق بها,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Titleist,24.0,10000,4.8,https://m.media-amazon.com/images/I/71kh5caOwLL.__AC_SX300_SY300_QL70_FMwebp_.jpg
amazon_sp_18,https://www.amazon.com/-/ar/dp/B00AU0O7QI/ref=sr_1_22?qid=1701547169&s=sporting-goods&sr=1-22,ليتل تايكس ترامبولين 3 قدم حصري من أمازون, ترامبولين مثالي للأطفال الصغار لحرق الطاقة تتميز بسطح قفز كبير وقضيب مقبض من أجل الثبات مزيج من البلاستيك والمعدن الترامبولين للاستخدام الداخلي فقط للأعمار من 3 إلى 6 سنوات من الأرض إلى أعلى قضيب المقبض ارتفاع 34 انش سطح القفز إلى أعلى قضيب المقبض ارتفاع 2625 انش,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,74.0,10000,4.7,https://m.media-amazon.com/images/I/81lUG+OzKHL._AC_SY300_SX300_.jpg
amazon_sp_19,https://www.amazon.com/-/ar/dp/B07HSH7MVL/ref=sr_1_23?qid=1701547169&s=sporting-goods&sr=1-23,Franklin Sports Junior Football GripRite 100, كرة قدم متينة للأطفال، للأعمار من 3 سنوات فما فوق كرات القدم الصغيرة هذه مصنوعة من مطاط متين وعالي الثبات وعميق الحصى يتحمل التآكل والتمزق على العشب أو الخرسانة أو أي سطح آخر سهولة الإمساك تضمن مادة السطح الحصى العميقة والأربطة المرتفعة ذات النمط الاحترافي احتكاكًا إضافيًا مما يجعل كرات القدم سهلة الرمي والإمساك بها مقاس الشباب يبلغ طول كرات القدم الرسمية الصغيرة هذه 10 انش وعرضها 6 انش، مما يجعلها مثالية للأطفال الذين يرغبون في الخروج وممارسة مهاراتهم في كرة القدم مناسبة لجميع الأحوال الجوية المطاط المقاوم للماء والطقس يعني أنه يمكنك إخراج هذه الكرة للعب في المطر أو اللمعان دون ضرر حزم فردية أو فريقية هذه الكرات متاحة للبيع الفردي أو في مجموعات من 6 كرات قدم تأتي كل عبوة فريق مع مضخة نفخ لصيانة الكرة,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Franklin Sports,4.0,20000,4.7,https://m.media-amazon.com/images/I/91c3Ca9UdiS.__AC_SX300_SY300_QL70_FMwebp_.jpg
amazon_sp_20,https://www.amazon.com/-/ar/dp/B004UU9ZB6/ref=sr_1_24?qid=1701547169&s=sporting-goods&sr=1-24,فيشربرايس دراجة ثلاثية العجلات متينة للاطفال من هارلي ديفيدسون مع مقابض للمقود وتخزين للاطفال حصري على امازون، اسود,دراجة ثلاثية العجلات تعمل بالطاقة للأطفال بألوان ورسومات هارلي ديفيدسون الرائعة إطارات متينة مع مداس متين لدواسة الطرق الوعرة هيكل قوي إطار قوي مع قاعدة عجلات عريضة، مقاود سهلة الإمساك، ودواسات قدم كبيرة ارفع المقعد للكشف عن مساحة تخزين سرية لجميع معداتهم تساعد على تقوية المهارات الحركية الإجمالية للأطفال الصغار وأطفال ما قبل المدرسة من سن 2 إلى 5 سنوات؛ كحد أقصى سعة الوزن 55 باوند25 كجم,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,24.0,10000,4.7,https://m.media-amazon.com/images/I/61F3p01-OpL._AC_SX679_.jpg
amazon_sp_21,https://www.amazon.com/-/ar/dp/B01I7UZFOK/ref=sr_1_25?qid=1701547180&s=sporting-goods&sr=1-25,لعبة رمي الحلقات للبالغين والاطفال من ايليت سبورتز العاب داخلية وخارجية للعائلة والاصدقاء للسكن والشاطئ والحفلات والتخييم والفناء هدايا للرجال والنساء، حجم كلاسيكي, ممتعة للجميع مثالية للنزهات أو الحفلات أو التجمعات العائلية أو رحلة التخييم القادمة أو الكلية لعبة رمي الحلقات الخشبية الخاصة بنا ستبقي الجميع مستمتعين لساعات من المرح تركيب سريع وسهل ألعاب الحفلات الداخلية والخارجية سهلة التركيب على أي سطح في بضع دقائق فقط فقط علقها على الحائط وابدأ في رمي تلك الأطواق آمنة ومتينة نفخر بأنفسنا لكوننا صديقين للأطفال ألعاب رمي الحلقات الخاصة بنا مصنوعة من حلقات مطاطية ناعمة للرمي كل متعة السهام بدون أي من الأجسام الطائرة الحادة مستلزمات غرفة النوم الأطفال الذين يغادرون العش للجامعة؟ سيرغبون في الحصول على بعض الأشياء الرائعة لغرفتهم يمكن أن تكون لعبة رمي الحلقات هذه للأطفال والكبار بمثابة كسر جليد ممتع لطلاب الجامعات المبتدئين هدايا الكريسماس يستمتع الجميع بقليل من المرح خلال العطلات سواء كنت تبحث عن ألعاب الكريسماس للعائلات أو هدايا ممتعة للرجال والنساء أو هدية سانتا سرية فريدة من نوعها، فإن ألعاب رمي الحلقات من هوكي لا غنى عنها,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية, ,16.0,9000,4.6,https://m.media-amazon.com/images/I/715cI-u0jZL._AC_SX679_.jpg
amazon_sp_22,https://www.amazon.com/-/ar/dp/B074P8MZW9/ref=sr_1_26?qid=1701547180&s=sporting-goods&sr=1-26,فرانكلين سبورت كرات بيكل بول للاماكن الخارجية X40 معتمدة من الولايات المتحدة الامريكية كرة مفتوحة رسمية في الولايات المتحدة الامريكية 3 عبوات و12 عبوة و36 دلو بيكل بول و100 400 عبوة كبيرة من كرات البيكل بول, جودة فاخرة تم تصميم كرات المخلل الخارجية X40 من فرانكلين بدقة واختبارها بدقة للحفاظ على معايير الأداء المتميز والمتانة التي جعلت هذه الكرة مفضلة بين اللاعبين المحترفين والهواة تصميم دقيق كرات مخلل X40 مصنوعة من 40 فتحة دقيقة محفورة آليًا لنمط طيران متوازن ودوران محكم وموثوق يتسق من كرة إلى أخرى المتانة في الهواء الطلق يضمن الهيكل المكون من قطعة واحدة بدون خياطة كرة مخلل أقوى وتدوم طويلاً تقاوم الانبعاجات والتشقق في ملاعب كرة البيكل بول الخارجية معتمدة من الولايات المتحدة الأمريكية تم اعتماد كرات البيكل بول ذات الحجم والوزن الرسميين X40 للعب البطولات في الهواء الطلق من قبل الولايات المتحدة الأمريكية بيكل بول الولايات المتحدة الأمريكية وتم اختيارها ككرة رسمية لكل من بطولة الولايات المتحدة الأمريكية المفتوحة والبيكل بول بالولايات المتحدة الأمريكية 12 عبوة تتضمن هذه المجموعة 12 كرة مخلل X40 حتى تتمكن من الحصول على كل كرات المخلل التي تحتاجها في متناول اليد للمباريات والتدريب,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Franklin Sports,25.0,10000,4.7,https://m.media-amazon.com/images/I/71Jp44o4rfL._AC_SX569_.jpg
amazon_sp_23,https://www.amazon.com/-/ar/dp/B01LXAGV0H/ref=sr_1_29?qid=1701547180&s=sporting-goods&sr=1-29,بودي بروكس دعامة كاحل من النيوبرين جيدة التهوية وقابلة للتعديل, مقاس واحد يناسب كلا القدمين وحتى 11 انش في محيط قوس القدم يحمي الكاحل ويقلل من خطر الإصابة مثالي لأعراض إصابات الكاحل المزمنة والحادة يساعد على تخفيف الألم ويوفر الراحة المتعلقة بالتهاب اللفافة الأخمصية يسمح تصميم الكعب المفتوح بنطاق واسع من الحركة أثناء النشاط ولا يزال يوفر الدعم لأوتار الكاحل والمفاصل مثالي للرياضات الداخلية والخارجية التي تحتاج إلى إجهاد الكاحل أثناء التمرين مادة النيوبرين جيدة التهوية تحتفظ بالحرارة وتمنع تهيج الجلد مريحة ومرنة ومتينة وقابلة للغسل قم بتسريع مرحلة الشفاء، حيث يوفر الدعم الكافي واللازم للكاحل والقدم من خلال الضغط على الأوتار حيث تحتاج إليها بشدة,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,Bodyprox,7.0,10000,4.3,https://m.media-amazon.com/images/I/81mEoQ2pm-L._SX425_.jpg
amazon_sp_24,https://www.amazon.com/-/ar/dp/B088H39PXX/ref=sr_1_30?qid=1701547180&s=sporting-goods&sr=1-30,لوح رمي السهام المغناطيسي 12 قطعة من السهام المغناطيسية احمر واخضر واصفر العاب ممتازة للاماكن الداخلية والحفلات العاب لوح رمي السهام المغناطيسي هدايا للاولاد بعمر 5 6 7 8 9 10 11 12 سنة, لعبة لوح رمي سهام ممتعة لأي عمر تحتوي على لوح رمي سهام مغناطيسي مقاس 13 انش، مجموعة من 12 سهم مغناطيسي آمن، تأتي مع سهام وتعليمات حول مدى ارتفاعها على الحائط إنه الحجم المثالي، السهام مغناطيسية للغاية ويمكن أن تلتصق باللوح بشكل جيد للغاية يتم تركيبه فقط على الجدران، سهل الاستخدام للأطفال أو البالغين لوحة رمي السهام ذات الوجهين هناك قاعدتان للعبة في لوحة واحدة، لوحة رمي السهام القياسية التقليدية في الأمام ولعبة السهام الرماية في الخلف تلتصق السهام المغناطيسية بسرعة وعلى الفور حيث تصطدم يمكن أن تكون لعبة لوح السهام هذه أداة تعليمية تحفيزية وتحفز روح التحدي لدى الطفل آمنة للأطفال للعب السهام على عكس السهام الحقيقية الأطراف مغناطيسية وليست حادة تشبه الإبرة، مما يعطي شعورًا بلعب لعبة رمي السهام الحقيقية السهام المغناطيسية لا تضر الأطفال ولا تقلق بشأن إحداث ثقوب في الجدران أو الأثاث يمكن استخدامها في الداخل والخارج إضافة رائعة إلى الفناء الخلفي قم بتعليق لوحة السهام على العريشة وستكون طريقة مثالية لإخراج الأطفال من المنزل والتسكع في الفناء الخلفي الأطفال لا يخدعون أي شخص أو أي شيء هذا نشاط آمن وممتع في الهواء الطلق للجميع متعة رائعة في الهواء الطلق لجميع أفراد العائلة لوح رمي سهام ممتاز مع ارتداد أقل إنه خيار هدية رائع للطفل المهتمين بلعب السهام مثالية لغرفة الألعاب أو المسكن أو المكتب أو منطقة لعب الأطفال أو التخييم يمكن للبالغين أيضًا الاستمتاع بلوحة رمي السهام هذه إنها ألعاب تعليمية مثالية للأولاد والبنات من سن 5 و6 و7 و8 سنوات فما فوق,الرياضة والأنشطة الخارجية,الرياضة والأنشطة الخارجية,CUKU,26.0,10000,4.5,https://m.media-amazon.com/images/I/91P+Iy+DI0L._AC_SY300_SX300_.jpg
